District,Station,Date,Cumsum,Rain
Coimbatore,Pollachai,2020-11-14,213.2,2.8
Coimbatore,Pollachai,2020-11-15,220.2,7
Coimbatore,Pollachai,2020-11-16,222.9,2.7
Coimbatore,Pollachai,2020-11-17,225.9,3
Coimbatore,Pollachai,2020-11-18,228.6,2.7
Coimbatore,Pollachai,2020-11-19,235,6.4
Coimbatore,Pollachai,2020-11-20,237.9,2.9
Coimbatore,Pollachai,2020-11-21,241.2,3.3
Coimbatore,Pollachai,2020-11-22,245,3.8
Coimbatore,Pollachai,2020-11-23,248.1,3.1
Coimbatore,Pollachai,2020-11-24,250.2,2.1
Coimbatore,Pollachai,2020-11-25,251.9,1.7
Coimbatore,Pollachai,2020-11-26,252.8,0.9
Coimbatore,Pollachai,2020-11-27,255.7,2.9
Coimbatore,Pollachai,2020-11-28,258.2,2.5
Coimbatore,Pollachai,2020-11-29,259.8,1.6
Coimbatore,Pollachai,2020-11-30,261.3,1.5
Coimbatore,Pollachai,2020-12-01,261.8,0.5
Coimbatore,Pollachai,2020-12-02,265.2,3.4
Coimbatore,Pollachai,2020-12-03,266.5,1.3
Coimbatore,Pollachai,2020-12-04,269.2,2.7
Coimbatore,Pollachai,2020-12-05,269.7,0.5
Coimbatore,Pollachai,2020-12-06,270.1,0.4
Coimbatore,Pollachai,2020-12-07,273.1,3
Coimbatore,Pollachai,2020-12-08,274.2,1.1
Coimbatore,Pollachai,2020-12-09,275.3,1.1
Coimbatore,Pollachai,2020-12-10,278.5,3.2
Coimbatore,Pollachai,2020-12-11,280.2,1.7
Coimbatore,Pollachai,2020-12-12,280.9,0.7
Coimbatore,Pollachai,2020-12-13,282,1.1
Coimbatore,Pollachai,2020-12-14,283.4,1.4
Coimbatore,Pollachai,2020-12-15,285.3,1.9
Coimbatore,Pollachai,2020-12-16,289.8,4.5
Coimbatore,Pollachai,2020-12-17,291.3,1.5
Coimbatore,Pollachai,2020-12-18,291.9,0.6
Coimbatore,Pollachai,2020-12-19,293,1.1
Coimbatore,Pollachai,2020-12-20,293.9,0.9
Coimbatore,Pollachai,2020-12-21,294.6,0.7
Coimbatore,Pollachai,2020-12-22,295,0.4
Coimbatore,Pollachai,2020-12-23,295.4,0.4
Coimbatore,Pollachai,2020-12-24,296.2,0.8
Coimbatore,Pollachai,2020-12-25,296.2,0
Coimbatore,Pollachai,2020-12-26,296.8,0.6
Coimbatore,Pollachai,2020-12-27,297.4,0.6
Coimbatore,Pollachai,2020-12-28,298.7,1.3
Coimbatore,Pollachai,2020-12-29,300,1.3
Coimbatore,Pollachai,2020-12-30,300.1,0.1
Coimbatore,Pollachai,2020-12-31,300.2,0.1
Coimbatore,Chengandiputnur,2020-01-01,0,0
Coimbatore,Chengandiputnur,2020-01-02,0,0
Coimbatore,Chengandiputnur,2020-01-03,0,0
Coimbatore,Chengandiputnur,2020-01-04,0,0
Coimbatore,Chengandiputnur,2020-01-05,0,0
Coimbatore,Chengandiputnur,2020-01-06,0.1,0.1
Coimbatore,Chengandiputnur,2020-01-07,1.5,1.4
Coimbatore,Chengandiputnur,2020-01-08,4.3,2.8
Coimbatore,Chengandiputnur,2020-01-09,4.6,0.3
Coimbatore,Chengandiputnur,2020-01-10,4.6,0
Coimbatore,Chengandiputnur,2020-01-11,4.6,0
Coimbatore,Chengandiputnur,2020-01-12,4.6,0
Coimbatore,Chengandiputnur,2020-01-13,4.6,0
Coimbatore,Chengandiputnur,2020-01-14,4.6,0
Coimbatore,Chengandiputnur,2020-01-15,5,0.4
Coimbatore,Chengandiputnur,2020-01-16,5,0
Coimbatore,Chengandiputnur,2020-01-17,5,0
Coimbatore,Chengandiputnur,2020-01-18,5,0
Coimbatore,Chengandiputnur,2020-01-19,5,0
Coimbatore,Chengandiputnur,2020-01-20,5,0
Coimbatore,Chengandiputnur,2020-01-21,5,0
Coimbatore,Chengandiputnur,2020-01-22,5,0
Coimbatore,Chengandiputnur,2020-01-23,5,0
Coimbatore,Chengandiputnur,2020-01-24,5,0
Coimbatore,Chengandiputnur,2020-01-25,5,0
Coimbatore,Chengandiputnur,2020-01-26,5,0
Coimbatore,Chengandiputnur,2020-01-27,5,0
Coimbatore,Chengandiputnur,2020-01-28,5.6,0.6
Coimbatore,Chengandiputnur,2020-01-29,5.6,0
Coimbatore,Chengandiputnur,2020-01-30,5.6,0
Coimbatore,Chengandiputnur,2020-01-31,6,0.4
Coimbatore,Chengandiputnur,2020-02-01,6,0
Coimbatore,Chengandiputnur,2020-02-02,6,0
Coimbatore,Chengandiputnur,2020-02-03,6,0
Coimbatore,Chengandiputnur,2020-02-04,6,0
Coimbatore,Chengandiputnur,2020-02-05,6,0
Coimbatore,Chengandiputnur,2020-02-06,6,0
Coimbatore,Chengandiputnur,2020-02-07,6,0
Coimbatore,Chengandiputnur,2020-02-08,6,0
Coimbatore,Chengandiputnur,2020-02-09,6,0
Coimbatore,Chengandiputnur,2020-02-10,6,0
Coimbatore,Chengandiputnur,2020-02-11,6,0
Coimbatore,Chengandiputnur,2020-02-12,6,0
Coimbatore,Chengandiputnur,2020-02-13,6,0
Coimbatore,Chengandiputnur,2020-02-14,6,0
Coimbatore,Chengandiputnur,2020-02-15,6,0
Coimbatore,Chengandiputnur,2020-02-16,6,0
Coimbatore,Chengandiputnur,2020-02-17,6,0
Coimbatore,Chengandiputnur,2020-02-18,6,0
Coimbatore,Chengandiputnur,2020-02-19,6,0
Coimbatore,Chengandiputnur,2020-02-20,6,0
Coimbatore,Chengandiputnur,2020-02-21,6,0
Coimbatore,Chengandiputnur,2020-02-22,6,0
Coimbatore,Chengandiputnur,2020-02-23,6,0
Coimbatore,Chengandiputnur,2020-02-24,6.3,0.3
Coimbatore,Chengandiputnur,2020-02-25,6.3,0
Coimbatore,Chengandiputnur,2020-02-26,6.3,0
Coimbatore,Chengandiputnur,2020-02-27,6.3,0
Coimbatore,Chengandiputnur,2020-02-28,6.3,0
Coimbatore,Chengandiputnur,2020-03-01,0,0
Coimbatore,Chengandiputnur,2020-03-02,0,0
Coimbatore,Chengandiputnur,2020-03-03,0,0
Coimbatore,Chengandiputnur,2020-03-04,0,0
Coimbatore,Chengandiputnur,2020-03-05,0.8,0.8
Coimbatore,Chengandiputnur,2020-03-06,0.8,0
Coimbatore,Chengandiputnur,2020-03-07,0.8,0
Coimbatore,Chengandiputnur,2020-03-08,1.3,0.5
Coimbatore,Chengandiputnur,2020-03-09,1.3,0
Coimbatore,Chengandiputnur,2020-03-10,1.3,0
Coimbatore,Chengandiputnur,2020-03-11,2.3,1
Coimbatore,Chengandiputnur,2020-03-12,2.3,0
Coimbatore,Chengandiputnur,2020-03-13,2.3,0
Coimbatore,Chengandiputnur,2020-03-14,2.3,0
Coimbatore,Chengandiputnur,2020-03-15,2.3,0
Coimbatore,Chengandiputnur,2020-03-16,2.3,0
Coimbatore,Chengandiputnur,2020-03-17,2.3,0
Coimbatore,Chengandiputnur,2020-03-18,3,0.7
Coimbatore,Chengandiputnur,2020-03-19,3,0
Coimbatore,Chengandiputnur,2020-03-20,3,0
Coimbatore,Chengandiputnur,2020-03-21,3.2,0.2
Coimbatore,Chengandiputnur,2020-03-22,3.2,0
Coimbatore,Chengandiputnur,2020-03-23,3.2,0
Coimbatore,Chengandiputnur,2020-03-24,3.2,0
Coimbatore,Chengandiputnur,2020-03-25,3.2,0
Coimbatore,Chengandiputnur,2020-03-26,3.2,0
Coimbatore,Chengandiputnur,2020-03-27,3.2,0
Coimbatore,Chengandiputnur,2020-03-28,3.6,0.4
Coimbatore,Chengandiputnur,2020-03-29,3.6,0
Coimbatore,Chengandiputnur,2020-03-30,3.8,0.2
Coimbatore,Chengandiputnur,2020-03-31,3.8,0
Coimbatore,Chengandiputnur,2020-04-01,3.8,0
Coimbatore,Chengandiputnur,2020-04-02,4.8,1
Coimbatore,Chengandiputnur,2020-04-03,4.8,0
Coimbatore,Chengandiputnur,2020-04-04,4.8,0
Coimbatore,Chengandiputnur,2020-04-05,5,0.2
Coimbatore,Chengandiputnur,2020-04-06,5.3,0.3
Coimbatore,Chengandiputnur,2020-04-07,6.9,1.6
Coimbatore,Chengandiputnur,2020-04-08,7,0.1
Coimbatore,Chengandiputnur,2020-04-09,7.2,0.2
Coimbatore,Chengandiputnur,2020-04-10,8.3,1.1
Coimbatore,Chengandiputnur,2020-04-11,8.4,0.1
Coimbatore,Chengandiputnur,2020-04-12,10.2,1.8
Coimbatore,Chengandiputnur,2020-04-13,10.3,0.1
Coimbatore,Chengandiputnur,2020-04-14,10.4,0.1
Coimbatore,Chengandiputnur,2020-04-15,13.6,3.2
Coimbatore,Chengandiputnur,2020-04-16,14,0.4
Coimbatore,Chengandiputnur,2020-04-17,15.4,1.4
Coimbatore,Chengandiputnur,2020-04-18,16.3,0.9
Coimbatore,Chengandiputnur,2020-04-19,16.6,0.3
Coimbatore,Chengandiputnur,2020-04-20,17,0.4
Coimbatore,Chengandiputnur,2020-04-21,18.5,1.5
Coimbatore,Chengandiputnur,2020-04-22,19.5,1
Coimbatore,Chengandiputnur,2020-04-23,19.9,0.4
Coimbatore,Chengandiputnur,2020-04-24,20.9,1
Coimbatore,Chengandiputnur,2020-04-25,22.1,1.2
Coimbatore,Chengandiputnur,2020-04-26,23.8,1.7
Coimbatore,Chengandiputnur,2020-04-27,24.3,0.5
Coimbatore,Chengandiputnur,2020-04-28,25,0.7
Coimbatore,Chengandiputnur,2020-04-29,25.6,0.6
Coimbatore,Chengandiputnur,2020-04-30,27.8,2.2
Coimbatore,Chengandiputnur,2020-05-01,29.6,1.8
Coimbatore,Chengandiputnur,2020-05-02,29.6,0
Coimbatore,Chengandiputnur,2020-05-03,29.9,0.3
Coimbatore,Chengandiputnur,2020-05-04,30.3,0.4
Coimbatore,Chengandiputnur,2020-05-05,32.9,2.6
Coimbatore,Chengandiputnur,2020-05-06,35.7,2.8
Coimbatore,Chengandiputnur,2020-05-07,35.7,0
Coimbatore,Chengandiputnur,2020-05-08,35.7,0
Coimbatore,Chengandiputnur,2020-05-09,35.9,0.2
Coimbatore,Chengandiputnur,2020-05-10,35.9,0
Coimbatore,Chengandiputnur,2020-05-11,37.3,1.4
Coimbatore,Chengandiputnur,2020-05-12,41.2,3.9
Coimbatore,Chengandiputnur,2020-05-13,44.5,3.3
Coimbatore,Chengandiputnur,2020-05-14,44.6,0.1
Coimbatore,Chengandiputnur,2020-05-15,46.4,1.8
Coimbatore,Chengandiputnur,2020-05-16,48.2,1.8
Coimbatore,Chengandiputnur,2020-05-17,48.7,0.5
Coimbatore,Chengandiputnur,2020-05-18,51.4,2.7
Coimbatore,Chengandiputnur,2020-05-19,53.1,1.7
Coimbatore,Chengandiputnur,2020-05-20,55.7,2.6
Coimbatore,Chengandiputnur,2020-05-21,56.5,0.8
Coimbatore,Chengandiputnur,2020-05-22,56.8,0.3
Coimbatore,Chengandiputnur,2020-05-23,58.1,1.3
Coimbatore,Chengandiputnur,2020-05-24,58.2,0.1
Coimbatore,Chengandiputnur,2020-05-25,58.2,0
Coimbatore,Chengandiputnur,2020-05-26,58.9,0.7
Coimbatore,Chengandiputnur,2020-05-27,60.2,1.3
Coimbatore,Chengandiputnur,2020-05-28,60.4,0.2
Coimbatore,Chengandiputnur,2020-05-29,61.1,0.7
Coimbatore,Chengandiputnur,2020-05-30,61.1,0
Coimbatore,Chengandiputnur,2020-05-31,61.5,0.4
Coimbatore,Chengandiputnur,2020-06-01,0,0
Coimbatore,Chengandiputnur,2020-06-02,0.7,0.7
Coimbatore,Chengandiputnur,2020-06-03,1.6,0.9
Coimbatore,Chengandiputnur,2020-06-04,1.6,0
Coimbatore,Chengandiputnur,2020-06-05,1.9,0.3
Coimbatore,Chengandiputnur,2020-06-06,3.9,2
Coimbatore,Chengandiputnur,2020-06-07,3.9,0
Coimbatore,Chengandiputnur,2020-06-08,3.9,0
Coimbatore,Chengandiputnur,2020-06-09,3.9,0
Coimbatore,Chengandiputnur,2020-06-10,3.9,0
Coimbatore,Chengandiputnur,2020-06-11,3.9,0
Coimbatore,Chengandiputnur,2020-06-12,3.9,0
Coimbatore,Chengandiputnur,2020-06-13,3.9,0
Coimbatore,Chengandiputnur,2020-06-14,4,0.1
Coimbatore,Chengandiputnur,2020-06-15,4,0
Coimbatore,Chengandiputnur,2020-06-16,4.2,0.2
Coimbatore,Chengandiputnur,2020-06-17,4.2,0
Coimbatore,Chengandiputnur,2020-06-18,4.2,0
Coimbatore,Chengandiputnur,2020-06-19,4.2,0
Coimbatore,Chengandiputnur,2020-06-20,4.2,0
Coimbatore,Chengandiputnur,2020-06-21,4.2,0
Coimbatore,Chengandiputnur,2020-06-22,4.2,0
Coimbatore,Chengandiputnur,2020-06-23,4.5,0.3
Coimbatore,Chengandiputnur,2020-06-24,4.5,0
Coimbatore,Chengandiputnur,2020-06-25,4.5,0
Coimbatore,Chengandiputnur,2020-06-26,4.5,0
Coimbatore,Chengandiputnur,2020-06-27,4.5,0
Coimbatore,Chengandiputnur,2020-06-28,4.5,0
Coimbatore,Chengandiputnur,2020-06-29,4.5,0
Coimbatore,Chengandiputnur,2020-06-30,4.5,0
Coimbatore,Chengandiputnur,2020-07-01,4.5,0
Coimbatore,Chengandiputnur,2020-07-02,4.5,0
Coimbatore,Chengandiputnur,2020-07-03,4.5,0
Coimbatore,Chengandiputnur,2020-07-04,4.5,0
Coimbatore,Chengandiputnur,2020-07-05,4.8,0.3
Coimbatore,Chengandiputnur,2020-07-06,4.8,0
Coimbatore,Chengandiputnur,2020-07-07,4.8,0
Coimbatore,Chengandiputnur,2020-07-08,5,0.2
Coimbatore,Chengandiputnur,2020-07-09,5,0
Coimbatore,Chengandiputnur,2020-07-10,5,0
Coimbatore,Chengandiputnur,2020-07-11,6.1,1.1
Coimbatore,Chengandiputnur,2020-07-12,6.1,0
Coimbatore,Chengandiputnur,2020-07-13,6.1,0
Coimbatore,Chengandiputnur,2020-07-14,6.1,0
Coimbatore,Chengandiputnur,2020-07-15,6.1,0
Coimbatore,Chengandiputnur,2020-07-16,6.1,0
Coimbatore,Chengandiputnur,2020-07-17,6.1,0
Coimbatore,Chengandiputnur,2020-07-18,6.1,0
Coimbatore,Chengandiputnur,2020-07-19,6.1,0
Coimbatore,Chengandiputnur,2020-07-20,6.1,0
Coimbatore,Chengandiputnur,2020-07-21,6.3,0.2
Coimbatore,Chengandiputnur,2020-07-22,6.3,0
Coimbatore,Chengandiputnur,2020-07-23,9,2.7
Coimbatore,Chengandiputnur,2020-07-24,9.3,0.3
Coimbatore,Chengandiputnur,2020-07-25,12.2,2.9
Coimbatore,Chengandiputnur,2020-07-26,12.2,0
Coimbatore,Chengandiputnur,2020-07-27,12.2,0
Coimbatore,Chengandiputnur,2020-07-28,12.3,0.1
Coimbatore,Chengandiputnur,2020-07-29,12.3,0
Coimbatore,Chengandiputnur,2020-07-30,12.3,0
Coimbatore,Chengandiputnur,2020-07-31,12.4,0.1
Coimbatore,Chengandiputnur,2020-08-01,12.5,0.1
Coimbatore,Chengandiputnur,2020-08-02,12.6,0.1
Coimbatore,Chengandiputnur,2020-08-03,12.6,0
Coimbatore,Chengandiputnur,2020-08-04,12.6,0
Coimbatore,Chengandiputnur,2020-08-05,12.6,0
Coimbatore,Chengandiputnur,2020-08-06,12.6,0
Coimbatore,Chengandiputnur,2020-08-07,12.6,0
Coimbatore,Chengandiputnur,2020-08-08,12.6,0
Coimbatore,Chengandiputnur,2020-08-09,12.6,0
Coimbatore,Chengandiputnur,2020-08-10,12.6,0
Coimbatore,Chengandiputnur,2020-08-11,12.6,0
Coimbatore,Chengandiputnur,2020-08-12,12.6,0
Coimbatore,Chengandiputnur,2020-08-13,12.6,0
Coimbatore,Chengandiputnur,2020-08-14,12.6,0
Coimbatore,Chengandiputnur,2020-08-15,12.6,0
Coimbatore,Chengandiputnur,2020-08-16,12.6,0
Coimbatore,Chengandiputnur,2020-08-17,12.6,0
Coimbatore,Chengandiputnur,2020-08-18,13.7,1.1
Coimbatore,Chengandiputnur,2020-08-19,13.7,0
Coimbatore,Chengandiputnur,2020-08-20,14.4,0.7
Coimbatore,Chengandiputnur,2020-08-21,14.7,0.3
Coimbatore,Chengandiputnur,2020-08-22,14.7,0
Coimbatore,Chengandiputnur,2020-08-23,15.6,0.9
Coimbatore,Chengandiputnur,2020-08-24,15.8,0.2
Coimbatore,Chengandiputnur,2020-08-25,15.8,0
Coimbatore,Chengandiputnur,2020-08-26,15.8,0
Coimbatore,Chengandiputnur,2020-08-27,16.1,0.3
Coimbatore,Chengandiputnur,2020-08-28,16.1,0
Coimbatore,Chengandiputnur,2020-08-29,16.2,0.1
Coimbatore,Chengandiputnur,2020-08-30,16.2,0
Coimbatore,Chengandiputnur,2020-08-31,16.2,0
Coimbatore,Chengandiputnur,2020-09-01,16.2,0
Coimbatore,Chengandiputnur,2020-09-02,16.3,0.1
Coimbatore,Chengandiputnur,2020-09-03,17.5,1.2
Coimbatore,Chengandiputnur,2020-09-04,17.5,0
Coimbatore,Chengandiputnur,2020-09-05,18.5,1
Coimbatore,Chengandiputnur,2020-09-06,18.7,0.2
Coimbatore,Chengandiputnur,2020-09-07,18.7,0
Coimbatore,Chengandiputnur,2020-09-08,18.7,0
Coimbatore,Chengandiputnur,2020-09-09,18.7,0
Coimbatore,Chengandiputnur,2020-09-10,19.6,0.9
Coimbatore,Chengandiputnur,2020-09-11,20.6,1
Coimbatore,Chengandiputnur,2020-09-12,20.6,0
Coimbatore,Chengandiputnur,2020-09-13,20.6,0
Coimbatore,Chengandiputnur,2020-09-14,21.1,0.5
Coimbatore,Chengandiputnur,2020-09-15,25.7,4.6
Coimbatore,Chengandiputnur,2020-09-16,28.5,2.8
Coimbatore,Chengandiputnur,2020-09-17,33.3,4.8
Coimbatore,Chengandiputnur,2020-09-18,34.5,1.2
Coimbatore,Chengandiputnur,2020-09-19,34.5,0
Coimbatore,Chengandiputnur,2020-09-20,34.5,0
Coimbatore,Chengandiputnur,2020-09-21,34.5,0
Coimbatore,Chengandiputnur,2020-09-22,35.1,0.6
Coimbatore,Chengandiputnur,2020-09-23,35.1,0
Coimbatore,Chengandiputnur,2020-09-24,39.4,4.3
Coimbatore,Chengandiputnur,2020-09-25,40.2,0.8
Coimbatore,Chengandiputnur,2020-09-26,40.2,0
Coimbatore,Chengandiputnur,2020-09-27,42,1.8
Coimbatore,Chengandiputnur,2020-09-28,45.1,3.1
Coimbatore,Chengandiputnur,2020-09-29,48.3,3.2
Coimbatore,Chengandiputnur,2020-09-30,49.9,1.6
Coimbatore,Chengandiputnur,2020-10-01,3.2,3.2
Coimbatore,Chengandiputnur,2020-10-02,4,0.8
Coimbatore,Chengandiputnur,2020-10-03,4.8,0.8
Coimbatore,Chengandiputnur,2020-10-04,5.9,1.1
Coimbatore,Chengandiputnur,2020-10-05,5.9,0
Coimbatore,Chengandiputnur,2020-10-06,5.9,0
Coimbatore,Chengandiputnur,2020-10-07,6.3,0.4
Coimbatore,Chengandiputnur,2020-10-08,6.5,0.2
Coimbatore,Chengandiputnur,2020-10-09,6.7,0.2
Coimbatore,Chengandiputnur,2020-10-10,7.4,0.7
Coimbatore,Chengandiputnur,2020-10-11,8.8,1.4
Coimbatore,Chengandiputnur,2020-10-12,12.8,4
Coimbatore,Chengandiputnur,2020-10-13,15.9,3.1
Coimbatore,Chengandiputnur,2020-10-14,17,1.1
Coimbatore,Chengandiputnur,2020-10-15,18,1
Coimbatore,Chengandiputnur,2020-10-16,18.2,0.2
Coimbatore,Chengandiputnur,2020-10-17,20.8,2.6
Coimbatore,Chengandiputnur,2020-10-18,22.9,2.1
Coimbatore,Chengandiputnur,2020-10-19,23.4,0.5
Coimbatore,Chengandiputnur,2020-10-20,29,5.6
Coimbatore,Chengandiputnur,2020-10-21,32.7,3.7
Coimbatore,Chengandiputnur,2020-10-22,37.4,4.7
Coimbatore,Chengandiputnur,2020-10-23,41.9,4.5
Coimbatore,Chengandiputnur,2020-10-24,46.7,4.8
Coimbatore,Chengandiputnur,2020-10-25,52,5.3
Coimbatore,Chengandiputnur,2020-10-26,55.4,3.4
Coimbatore,Chengandiputnur,2020-10-27,58.5,3.1
Coimbatore,Chengandiputnur,2020-10-28,70.8,12.3
Coimbatore,Chengandiputnur,2020-10-29,72.6,1.8
Coimbatore,Chengandiputnur,2020-10-30,77.3,4.7
Coimbatore,Chengandiputnur,2020-10-31,80.2,2.9
Coimbatore,Chengandiputnur,2020-11-01,82.8,2.6
Coimbatore,Chengandiputnur,2020-11-02,85.8,3
Coimbatore,Chengandiputnur,2020-11-03,91,5.2
Coimbatore,Chengandiputnur,2020-11-04,95.9,4.9
Coimbatore,Chengandiputnur,2020-11-05,98.4,2.5
Coimbatore,Chengandiputnur,2020-11-06,106.9,8.5
Coimbatore,Chengandiputnur,2020-11-07,112.8,5.9
Coimbatore,Chengandiputnur,2020-11-08,115.3,2.5
Coimbatore,Chengandiputnur,2020-11-09,122.5,7.2
Coimbatore,Chengandiputnur,2020-11-10,125.7,3.2
Coimbatore,Chengandiputnur,2020-11-11,126.3,0.6
Coimbatore,Chengandiputnur,2020-11-12,130.3,4
Coimbatore,Chengandiputnur,2020-11-13,138.9,8.6
Coimbatore,Chengandiputnur,2020-11-14,140,1.1
Coimbatore,Chengandiputnur,2020-11-15,141.4,1.4
Coimbatore,Chengandiputnur,2020-11-16,142.1,0.7
Coimbatore,Chengandiputnur,2020-11-17,142.3,0.2
Coimbatore,Chengandiputnur,2020-11-18,143.9,1.6
Coimbatore,Chengandiputnur,2020-11-19,145.8,1.9
Coimbatore,Chengandiputnur,2020-11-20,146.5,0.7
Coimbatore,Chengandiputnur,2020-11-21,147.6,1.1
Coimbatore,Chengandiputnur,2020-11-22,148.9,1.3
Coimbatore,Chengandiputnur,2020-11-23,152.9,4
Coimbatore,Chengandiputnur,2020-11-24,155.3,2.4
Coimbatore,Chengandiputnur,2020-11-25,155.7,0.4
Coimbatore,Chengandiputnur,2020-11-26,156.2,0.5
Coimbatore,Chengandiputnur,2020-11-27,156.6,0.4
Coimbatore,Chengandiputnur,2020-11-28,156.8,0.2
Coimbatore,Chengandiputnur,2020-11-29,158.1,1.3
Coimbatore,Chengandiputnur,2020-11-30,158.1,0
Coimbatore,Chengandiputnur,2020-12-01,158.1,0
Coimbatore,Chengandiputnur,2020-12-02,158.3,0.2
Coimbatore,Chengandiputnur,2020-12-03,159.7,1.4
Coimbatore,Chengandiputnur,2020-12-04,160.8,1.1
Coimbatore,Chengandiputnur,2020-12-05,161,0.2
Coimbatore,Chengandiputnur,2020-12-06,161.7,0.7
Coimbatore,Chengandiputnur,2020-12-07,164.3,2.6
Coimbatore,Chengandiputnur,2020-12-08,165,0.7
Coimbatore,Chengandiputnur,2020-12-09,166.6,1.6
Coimbatore,Chengandiputnur,2020-12-10,173.9,7.3
Coimbatore,Chengandiputnur,2020-12-11,176.5,2.6
Coimbatore,Chengandiputnur,2020-12-12,177,0.5
Coimbatore,Chengandiputnur,2020-12-13,177.3,0.3
Coimbatore,Chengandiputnur,2020-12-14,179.7,2.4
Coimbatore,Chengandiputnur,2020-12-15,180.8,1.1
Coimbatore,Chengandiputnur,2020-12-16,183.6,2.8
Coimbatore,Chengandiputnur,2020-12-17,185.4,1.8
Coimbatore,Chengandiputnur,2020-12-18,187.7,2.3
Coimbatore,Chengandiputnur,2020-12-19,187.7,0
Coimbatore,Chengandiputnur,2020-12-20,191,3.3
Coimbatore,Chengandiputnur,2020-12-21,191.4,0.4
Coimbatore,Chengandiputnur,2020-12-22,192.3,0.9
Coimbatore,Chengandiputnur,2020-12-23,193,0.7
Coimbatore,Chengandiputnur,2020-12-24,194.1,1.1
Coimbatore,Chengandiputnur,2020-12-25,194.9,0.8
Coimbatore,Chengandiputnur,2020-12-26,195.2,0.3
Coimbatore,Chengandiputnur,2020-12-27,195.2,0
Coimbatore,Chengandiputnur,2020-12-28,196.3,1.1
Coimbatore,Chengandiputnur,2020-12-29,198.6,2.3
Coimbatore,Chengandiputnur,2020-12-30,198.9,0.3
Coimbatore,Chengandiputnur,2020-12-31,198.9,0
Coimbatore,Krishnapuram,2020-01-01,0.2,0.2
Coimbatore,Krishnapuram,2020-01-02,0.6,0.4
Coimbatore,Krishnapuram,2020-01-03,2.1,1.5
Coimbatore,Krishnapuram,2020-01-04,2.1,0
Coimbatore,Krishnapuram,2020-01-05,2.1,0
Coimbatore,Krishnapuram,2020-01-06,2.3,0.2
Coimbatore,Krishnapuram,2020-01-07,3.6,1.3
Coimbatore,Krishnapuram,2020-01-08,6.5,2.9
Coimbatore,Krishnapuram,2020-01-09,6.9,0.4
Coimbatore,Krishnapuram,2020-01-10,7.1,0.2
Coimbatore,Krishnapuram,2020-01-11,7.1,0
Coimbatore,Krishnapuram,2020-01-12,7.1,0
Coimbatore,Krishnapuram,2020-01-13,7.1,0
Coimbatore,Krishnapuram,2020-01-14,7.1,0
Coimbatore,Krishnapuram,2020-01-15,7.9,0.8
Coimbatore,Krishnapuram,2020-01-16,8,0.1
Coimbatore,Krishnapuram,2020-01-17,8.1,0.1
Coimbatore,Krishnapuram,2020-01-18,8.1,0
Coimbatore,Krishnapuram,2020-01-19,8.1,0
Coimbatore,Krishnapuram,2020-01-20,8.1,0
Coimbatore,Krishnapuram,2020-01-21,8.1,0
Coimbatore,Krishnapuram,2020-01-22,8.1,0
Coimbatore,Krishnapuram,2020-01-23,8.1,0
Coimbatore,Krishnapuram,2020-01-24,8.1,0
Coimbatore,Krishnapuram,2020-01-25,8.1,0
Coimbatore,Krishnapuram,2020-01-26,8.1,0
Coimbatore,Krishnapuram,2020-01-27,8.1,0
Coimbatore,Krishnapuram,2020-01-28,8.6,0.5
Coimbatore,Krishnapuram,2020-01-29,8.6,0
Coimbatore,Krishnapuram,2020-01-30,8.6,0
Coimbatore,Krishnapuram,2020-01-31,8.7,0.1
Coimbatore,Krishnapuram,2020-02-01,8.7,0
Coimbatore,Krishnapuram,2020-02-02,8.7,0
Coimbatore,Krishnapuram,2020-02-03,8.7,0
Coimbatore,Krishnapuram,2020-02-04,8.7,0
Coimbatore,Krishnapuram,2020-02-05,8.8,0.1
Coimbatore,Krishnapuram,2020-02-06,9,0.2
Coimbatore,Krishnapuram,2020-02-07,10.2,1.2
Coimbatore,Krishnapuram,2020-02-08,10.3,0.1
Coimbatore,Krishnapuram,2020-02-09,10.3,0
Coimbatore,Krishnapuram,2020-02-10,10.3,0
Coimbatore,Krishnapuram,2020-02-11,10.3,0
Coimbatore,Krishnapuram,2020-02-12,10.4,0.1
Coimbatore,Krishnapuram,2020-02-13,10.7,0.3
Coimbatore,Krishnapuram,2020-02-14,10.8,0.1
Coimbatore,Krishnapuram,2020-02-15,10.8,0
Coimbatore,Krishnapuram,2020-02-16,10.8,0
Coimbatore,Krishnapuram,2020-02-17,10.8,0
Coimbatore,Krishnapuram,2020-02-18,10.8,0
Coimbatore,Krishnapuram,2020-02-19,10.8,0
Coimbatore,Krishnapuram,2020-02-20,10.8,0
Coimbatore,Krishnapuram,2020-02-21,10.8,0
Coimbatore,Krishnapuram,2020-02-22,10.8,0
Coimbatore,Krishnapuram,2020-02-23,10.8,0
Coimbatore,Krishnapuram,2020-02-24,11,0.2
Coimbatore,Krishnapuram,2020-02-25,11,0
Coimbatore,Krishnapuram,2020-02-26,11,0
Coimbatore,Krishnapuram,2020-02-27,11,0
Coimbatore,Krishnapuram,2020-02-28,11,0
Coimbatore,Krishnapuram,2020-03-01,0,0
Coimbatore,Krishnapuram,2020-03-02,0,0
Coimbatore,Krishnapuram,2020-03-03,0,0
Coimbatore,Krishnapuram,2020-03-04,0.7,0.7
Coimbatore,Krishnapuram,2020-03-05,0.7,0
Coimbatore,Krishnapuram,2020-03-06,1.3,0.6
